GO ID	Description	p-value	q-value	Enrichment (Target Ratio; BG Ration)	Genes
GO:0009414	response to water deprivation	0.000306626212878293	0.0028122926870487	11.75 (4/17; 418/20876)	AT1G73480 AT2G46500 AT2G17840 AT1G01720
GO:0045088	regulation of innate immune response	0.000309426211265537	0.0028122926870487	11.72 (4/17; 419/20876)	AT2G46500 AT1G59870 AT1G09070 AT2G40140
GO:0050776	regulation of immune response	0.000315081480527604	0.0028122926870487	11.67 (4/17; 421/20876)	AT2G46500 AT1G59870 AT1G09070 AT2G40140
GO:0043069	negative regulation of programmed cell death	0.000320401094430069	0.0028122926870487	21.93 (3/17; 168/20876)	AT2G46500 AT1G09070 AT2G40140
GO:0002682	regulation of immune system process	0.000323703648436698	0.0028122926870487	11.58 (4/17; 424/20876)	AT2G46500 AT1G59870 AT1G09070 AT2G40140
GO:0009415	response to water	0.000329545446820766	0.0028122926870487	11.53 (4/17; 426/20876)	AT1G73480 AT2G46500 AT2G17840 AT1G01720
GO:0060548	negative regulation of cell death	0.0003432882414079	0.0028122926870487	21.42 (3/17; 172/20876)	AT2G46500 AT1G09070 AT2G40140
GO:0012501	programmed cell death	0.000398924848116451	0.00313190999179143	10.96 (4/17; 448/20876)	AT2G46500 AT1G59870 AT1G09070 AT2G40140
GO:0009751	response to salicylic acid	0.000489864467873316	0.00357844367267572	10.38 (4/17; 473/20876)	AT2G46500 AT1G59870 AT3G48360 AT2G40140
GO:0009753	response to jasmonic acid	0.000493785244218382	0.00357844367267572	10.36 (4/17; 474/20876)	AT2G46500 AT1G59870 AT3G48360 AT1G01720
GO:0008219	cell death	0.00058585828068036	0.00408844570143409	9.9 (4/17; 496/20876)	AT2G46500 AT1G59870 AT1G09070 AT2G40140
GO:0009738	abscisic acid-activated signaling pathway	0.000995743869238593	0.00662138592562635	14.85 (3/17; 248/20876)	AT2G46500 AT3G48360 AT1G01720
GO:0006972	hyperosmotic response	0.00101910157682126	0.00662138592562635	14.74 (3/17; 250/20876)	AT1G73480 AT2G46500 AT1G01720
GO:0071365	cellular response to auxin stimulus	0.00158546843236724	0.00995785436469249	33.64 (2/17; 73/20876)	AT1G59870 AT3G48360
GO:0050832	defense response to fungus	0.0026898748499899	0.0158590852662415	10.5 (3/17; 351/20876)	AT2G46500 AT1G59870 AT2G40140
GO:0009863	salicylic acid mediated signaling pathway	0.00273349569003548	0.0158590852662415	10.44 (3/17; 353/20876)	AT2G46500 AT1G59870 AT2G40140
GO:0071446	cellular response to salicylic acid stimulus	0.00277755487763503	0.0158590852662415	10.38 (3/17; 355/20876)	AT2G46500 AT1G59870 AT2G40140
GO:0010218	response to far red light	0.00289043942977867	0.0159087955791522	24.81 (2/17; 99/20876)	AT4G16780 AT1G22770
GO:0071236	cellular response to antibiotic	0.00298128690613473	0.0159087955791522	10.12 (3/17; 364/20876)	AT2G46500 AT1G59870 AT2G40140
GO:0048585	negative regulation of response to stimulus	0.00305120102239479	0.0159087955791522	10.04 (3/17; 367/20876)	AT2G46500 AT1G59870 AT1G01720
GO:0009963	positive regulation of flavonoid biosynthetic process	0.00312398974640894	0.0159087955791522	23.84 (2/17; 103/20876)	AT1G59870 AT4G34050
GO:0035690	cellular response to drug	0.00362113166195953	0.0178756628805443	9.45 (3/17; 390/20876)	AT2G46500 AT1G59870 AT2G40140
GO:0071407	cellular response to organic cyclic compound	0.00369996262415735	0.0178756628805443	9.37 (3/17; 393/20876)	AT2G46500 AT1G59870 AT2G40140
GO:0002679	respiratory burst involved in defense response	0.00428058444331723	0.0195143593203752	20.3 (2/17; 121/20876)	AT2G46500 AT2G40140
GO:0045730	respiratory burst	0.00428058444331723	0.0195143593203752	20.3 (2/17; 121/20876)	AT2G46500 AT2G40140
GO:0009962	regulation of flavonoid biosynthetic process	0.00434984880940207	0.0195143593203752	20.13 (2/17; 122/20876)	AT1G59870 AT4G34050
GO:0009733	response to auxin	0.00457696331099156	0.0200557266258871	8.69 (3/17; 424/20876)	AT4G16780 AT1G59870 AT3G48360
GO:0035556	intracellular signal transduction	0.00703397660565916	0.0301215744596409	7.44 (3/17; 495/20876)	AT2G46500 AT1G59870 AT2G40140
